domain,topic_id,topic_label,abstract_count,abstract_share,feature,family,intervention_date,n_months,n_pre_months,n_post_months,pre_mean,post_mean,pre_sd,pre_slope_per_month,pre_slope_per_year,level_shift,level_shift_se,level_shift_ci_low,level_shift_ci_high,level_shift_p,slope_change_per_month,slope_change_per_year,slope_change_se,slope_change_per_year_se,slope_change_per_year_ci_low,slope_change_per_year_ci_high,standardized_slope_change_per_year,standardized_slope_change_per_year_se,standardized_slope_change_per_year_ci_low,standardized_slope_change_per_year_ci_high,slope_change_p,post_slope_per_month,post_slope_per_year,r_squared,model,hac_lags,slope_change_q,level_shift_q
medarxiv,3,"alzheimers, tau, alzheimers disease, asd, eeg, autism, amyloid",8347,0.101779029642365,clause_depth,syntax,2022-11-30,83,42,41,11.865924212508936,11.691350855972217,0.43619842305584405,0.002746648671545109,0.03295978405854131,0.10471898557704806,0.11100599335528043,-0.11285276139930156,0.3222907325533977,0.34549508360561715,-0.01963438635745203,-0.23561263628942436,0.005090202216525967,0.061082426598311604,-0.35533419242211506,-0.11589108015673363,-0.5401501331408073,0.14003357960441679,-0.8146159491654641,-0.2656843171161505,0.00011465108410307174,-0.01688773768590692,-0.20265285223088306,0.3761833239194865,monthly_segmented_wls_hac,6,0.00022930216820614348,0.34549508360561715
medarxiv,3,"alzheimers, tau, alzheimers disease, asd, eeg, autism, amyloid",8347,0.101779029642365,dale_chall,readability,2022-11-30,83,42,41,13.943461220738865,14.264007729198191,0.1350720795923088,0.001966263059819293,0.023595156717831516,-0.19970933678896285,0.05875427150006077,-0.31486770892908195,-0.08455096464884375,0.0006761770119357671,0.020418881769694197,0.24502658123633037,0.0021282588288922886,0.025539105946707462,0.19496993358078374,0.295083228891877,1.8140431536695059,0.18907760970137383,1.4434510386548132,2.1846352686841986,8.459337525737808e-22,0.02238514482951349,0.2686217379541619,0.9009667938347888,monthly_segmented_wls_hac,6,5.9215362680164656e-21,0.0006761770119357672
medarxiv,3,"alzheimers, tau, alzheimers disease, asd, eeg, autism, amyloid",8347,0.101779029642365,em_dash_per_1k_words,punctuation,2022-11-30,83,42,41,0.09067000139540446,0.2806904231275812,0.11459633087415055,0.0003328444050609019,0.003994132860730823,-0.14920878371431737,0.05933012893912129,-0.2654958364349951,-0.03292173099363964,0.011906932422784577,0.0147588636074318,0.1771063632891816,0.0021812231269114036,0.026174677522936843,0.12580399534422537,0.2284087312341378,1.545480225572662,0.22840764030815103,1.0978012505686858,1.9931592005766379,1.3209504487250284e-11,0.015091708012492702,0.18110049614991242,0.581595009220139,monthly_segmented_wls_hac,6,1.3209504487250284e-11,0.011906932422784577
medarxiv,3,"alzheimers, tau, alzheimers disease, asd, eeg, autism, amyloid",8347,0.101779029642365,emphasis_marker_particularly_per_1k_words,emphasis_markers,2022-11-30,83,42,41,0.25276642150254747,0.4108914865998253,0.16427698165467072,0.00030108406847623604,0.0036130088217148325,-0.0344418416768095,0.04681293054399598,-0.12619518554304163,0.05731150218942263,0.46189289249227866,0.00772659143017233,0.09271909716206796,0.002733371858329396,0.03280046229995275,0.02843019105416057,0.15700800326997535,0.5644071143026858,0.19966560116683377,0.17306253601569166,0.95575169258968,0.004702127559265341,0.008027675498648565,0.09633210598378278,0.3623867061088465,monthly_segmented_wls_hac,6,0.004702127559265341,0.46189289249227866
medarxiv,3,"alzheimers, tau, alzheimers disease, asd, eeg, autism, amyloid",8347,0.101779029642365,emphasis_markers_total_per_1k_words,discourse_marker_totals,2022-11-30,83,42,41,0.4196040292521607,0.6757534923461631,0.20677605498142215,-0.001779645461956845,-0.02135574554348214,0.06293382063684214,0.06210186142700458,-0.05878582776008684,0.1846534690337711,0.3108707211518191,0.012125521918700949,0.1455062630244114,0.003661694735298898,0.04394033682358677,0.05938320285018131,0.23162932319864146,0.7036901010491008,0.21250205604094052,0.28718607120885736,1.1201941308893444,0.0009281356288994263,0.010345876456744105,0.12415051748092926,0.46630692936742524,monthly_segmented_wls_hac,6,0.0009281356288994263,0.3108707211518191
medarxiv,3,"alzheimers, tau, alzheimers disease, asd, eeg, autism, amyloid",8347,0.101779029642365,flesch_kincaid_grade,readability,2022-11-30,83,42,41,16.611389893941233,16.74334722698109,0.4008741419382465,0.010098296556490364,0.12117955867788437,-0.5131788248068379,0.121508389858826,-0.7513352689301368,-0.2750223806835389,2.4064161119278816e-05,0.010856968638777165,0.13028362366532598,0.005891138731945914,0.07069366478335097,-0.008275959310041929,0.26884320664069383,0.324998821414118,0.176348777303379,-0.020644782100504792,0.6706424249287407,0.06533892571879867,0.02095526519526753,0.25146318234321036,0.3665822819043495,monthly_segmented_wls_hac,6,0.09147449600631813,5.614970927831723e-05
medarxiv,3,"alzheimers, tau, alzheimers disease, asd, eeg, autism, amyloid",8347,0.101779029642365,flesch_reading_ease,readability,2022-11-30,83,42,41,14.355456376939566,12.018874742083721,1.8487044104371722,-0.03606686298281286,-0.43280235579375426,2.7144056276766357,0.6319831392217689,1.4757186748019688,3.953092580551303,1.7464593944757093e-05,-0.17119343575583354,-2.0543212290700024,0.03290785749013997,0.3948942898816796,-2.8283140372380946,-1.2803284209019106,-1.111222117214621,0.21360596515713243,-1.5298898089226007,-0.6925544255066417,1.9693733149242972e-07,-0.2072602987386464,-2.487123584863757,0.7369892579288806,monthly_segmented_wls_hac,6,4.5952044014900266e-07,5.614970927831723e-05
medarxiv,3,"alzheimers, tau, alzheimers disease, asd, eeg, autism, amyloid",8347,0.101779029642365,gunning_fog,readability,2022-11-30,83,42,41,19.93987317165313,20.112396388592188,0.4490700619133039,0.011986298829440354,0.14383558595328425,-0.563346774234633,0.13016535342060462,-0.8184708669390179,-0.30822268153024796,1.5051604789070985e-05,0.011341840682146276,0.1361020881857553,0.006636629573385511,0.07963955488062613,-0.01999143938027189,0.2921956157517825,0.30307539898313407,0.17734327365604055,-0.044517417382705364,0.6506682153489736,0.08745539463442674,0.023328139511586632,0.2799376741390396,0.37426958913966735,monthly_segmented_wls_hac,6,0.10203129374016452,5.614970927831723e-05
medarxiv,3,"alzheimers, tau, alzheimers disease, asd, eeg, autism, amyloid",8347,0.101779029642365,list_of_three_per_1k_words,syntax,2022-11-30,83,42,41,5.8574023652075455,6.219730931531127,0.6487305003491592,0.013665306072131463,0.16398367286557755,-0.3881354982503762,0.14205395045756655,-0.6665612411472066,-0.10970975535354577,0.006289184195951926,0.013583304768613788,0.16299965722336546,0.00758745836143674,0.09104950033724088,-0.015457363437626666,0.34145667788435763,0.25125943228449393,0.14035026916144114,-0.023827095271930665,0.5263459598409186,0.07341674960401576,0.02724861084074525,0.326983330088943,0.363188754734473,monthly_segmented_wls_hac,6,0.07341674960401576,0.012578368391903853
medarxiv,3,"alzheimers, tau, alzheimers disease, asd, eeg, autism, amyloid",8347,0.101779029642365,marker_verbs_total_per_1k_words,verbs,2022-11-30,83,42,41,0.5588571455578177,1.313511064423403,0.25718519575233445,0.005093958942196658,0.0611275073063599,0.14644908381411634,0.09794292587831023,-0.04551905090737171,0.33841721853560436,0.13484941155246075,0.019028401488394176,0.22834081786073013,0.006039446358171434,0.0724733562980572,0.086293039516538,0.37038859620492226,0.8878458855019749,0.28179443255298403,0.33552879769812616,1.4401629733058237,0.00162887282660895,0.024122360430590836,0.28946832516709003,0.7000597542423596,monthly_segmented_wls_hac,6,0.0021718304354786003,0.539397646209843
medarxiv,3,"alzheimers, tau, alzheimers disease, asd, eeg, autism, amyloid",8347,0.101779029642365,marker_words_total_per_1k_words,marker_words,2022-11-30,83,42,41,5.085025096339997,6.982115395205043,1.0265892992754684,0.0066889387680419965,0.08026726521650396,-0.22909619285905403,0.22718393565782807,-0.674376706748397,0.216184321030289,0.31325420947187343,0.08738570183737962,1.0486284220485556,0.010485475806364348,0.1258257096763722,0.802010031082866,1.295246813014245,1.0214682958303205,0.12256674579130687,0.781237474079359,1.261699117581282,7.817189681794859e-17,0.09407464060542162,1.1288956872650595,0.816692641675272,monthly_segmented_wls_hac,6,3.1268758727179437e-16,0.41767227929583123
medarxiv,3,"alzheimers, tau, alzheimers disease, asd, eeg, autism, amyloid",8347,0.101779029642365,smog_index,readability,2022-11-30,83,42,41,17.264012382230224,17.276141261342516,0.34482871416374195,0.009072797326277025,0.10887356791532429,-0.3542929722705428,0.09720937680272676,-0.5448233508038872,-0.16376259373719834,0.00026776860409423757,-0.0004611986513016475,-0.00553438381561977,0.004811533229689746,0.057738398756276954,-0.1187016453779226,0.10763287774668306,-0.01604966056565628,0.16744080868178474,-0.3442336455819544,0.3121343244506418,0.9236375284318742,0.008611598674975377,0.10333918409970452,0.1424573237593495,monthly_segmented_wls_hac,6,0.9236375284318742,0.00037487604573193257
medarxiv,3,"alzheimers, tau, alzheimers disease, asd, eeg, autism, amyloid",8347,0.101779029642365,verb_align_per_1k_words,verbs,2022-11-30,83,42,41,0.029339750370227673,0.10224611664668337,0.043254906268019075,0.00016471584441731888,0.0019765901330078264,0.0031196022674484097,0.01467249884852677,-0.02563849547566406,0.03187770001056088,0.8316267961572243,0.0031426267776518586,0.037711521331822304,0.0007639596051329726,0.009167515261595672,0.019743191419094787,0.05567985124454981,0.8718437880353165,0.21194162818874862,0.4564381967853691,1.2872493792852637,3.8953055440630925e-05,0.0033073426220691774,0.03968811146483013,0.4857767967736554,monthly_segmented_wls_hac,6,0.0001558122217625237,0.8316267961572243
medarxiv,3,"alzheimers, tau, alzheimers disease, asd, eeg, autism, amyloid",8347,0.101779029642365,verb_exhibit_per_1k_words,verbs,2022-11-30,83,42,41,0.25664018059542765,0.48343120101130244,0.14667417218375203,0.002877870504816625,0.0345344460577995,-0.035765561214619414,0.04323193634070742,-0.12050015644240594,0.04896903401316712,0.4080699237290538,0.005911284778279632,0.07093541733935559,0.002158119045661826,0.02589742854794191,0.020176457385389437,0.12169437729332172,0.48362582371004187,0.17656434096316462,0.13755971542223916,0.8296919319978444,0.006160928993932645,0.008789155283096256,0.10546986339715508,0.5023923930807288,monthly_segmented_wls_hac,6,0.006160928993932645,0.5440932316387385
medarxiv,3,"alzheimers, tau, alzheimers disease, asd, eeg, autism, amyloid",8347,0.101779029642365,verb_underscore_per_1k_words,verbs,2022-11-30,83,42,41,0.032674078001501815,0.21122216704500066,0.041795289231982016,0.00015609129339619256,0.0018730955207543107,0.0364132622100445,0.036511782736220896,-0.03514983195294846,0.10797635637303746,0.3186180992224946,0.006472342956073132,0.07766811547287758,0.0017451139455332055,0.020941367346398468,0.03662303547393659,0.11871319547181858,1.8582983130415915,0.5010461162301039,0.8762479252305883,2.840348700852595,0.0002082135070161632,0.006628434249469324,0.0795412109936319,0.612592802537582,monthly_segmented_wls_hac,6,0.0004164270140323264,0.5440932316387385
medarxiv,3,"alzheimers, tau, alzheimers disease, asd, eeg, autism, amyloid",8347,0.101779029642365,word_across_per_1k_words,marker_words,2022-11-30,83,42,41,1.2077082501354346,1.924530929256469,0.43072064169603375,0.0017800760246961809,0.02136091229635417,-0.2877232896046775,0.18188556775638456,-0.6442190024071912,0.06877242319783622,0.11367427141543651,0.04306043706004238,0.5167252447205086,0.0090159470108758,0.1081913641305096,0.3046701710247097,0.7287803184163073,1.1996760654093974,0.2511868567628619,0.7073498261541878,1.6920023046646064,1.787893710166343e-06,0.04484051308473856,0.5380861570168627,0.7223353285856526,monthly_segmented_wls_hac,6,2.3838582802217905e-06,0.22734854283087302
medarxiv,3,"alzheimers, tau, alzheimers disease, asd, eeg, autism, amyloid",8347,0.101779029642365,word_particularly_per_1k_words,marker_words,2022-11-30,83,42,41,0.25276642150254747,0.4108914865998253,0.16427698165467072,0.00030108406847623604,0.0036130088217148325,-0.0344418416768095,0.04681293054399598,-0.12619518554304163,0.05731150218942263,0.46189289249227866,0.00772659143017233,0.09271909716206796,0.002733371858329396,0.03280046229995275,0.02843019105416057,0.15700800326997535,0.5644071143026858,0.19966560116683377,0.17306253601569166,0.95575169258968,0.004702127559265341,0.008027675498648565,0.09633210598378278,0.3623867061088465,monthly_segmented_wls_hac,6,0.004702127559265341,0.46189289249227866
medarxiv,3,"alzheimers, tau, alzheimers disease, asd, eeg, autism, amyloid",8347,0.101779029642365,word_while_per_1k_words,marker_words,2022-11-30,83,42,41,0.9304256797548782,1.06694634732396,0.32508994973625116,-0.0010965560150040072,-0.013158672180048087,-0.18755767580236266,0.07408300549069322,-0.33276036656412133,-0.04235498504060395,0.01135035001581441,0.020302111784479,0.243625341413748,0.004199096983344702,0.05038916380013642,0.1448625803654806,0.34238810246201534,0.7494090223687436,0.15500068162986175,0.44560768637421466,1.0532103583632726,1.332288869695487e-06,0.019205555769474993,0.2304666692336999,0.5504818801618365,monthly_segmented_wls_hac,6,2.3838582802217905e-06,0.04540140006325764
medarxiv,5,"gpt, llm, ehr, electronic health, nlp, notes, models llms",6595,0.0804160417504968,automated_readability_index,readability,2022-11-30,83,42,41,17.573604496870903,18.652093385591353,0.8980496479117935,0.023564534251903475,0.28277441102284173,-0.5035040297951312,0.18285757846170106,-0.8619048835800653,-0.14510317601019712,0.005895616784266596,0.024717876763427044,0.2966145211611245,0.007700693674423671,0.09240832409308405,0.11549420593867979,0.4777348363835693,0.3302874421818804,0.10289890353830461,0.12860559124680335,0.5319692931169574,0.0013281594473163725,0.04828241101533052,0.5793889321839663,0.7654563492462957,monthly_segmented_wls_hac,6,0.002324279032803652,0.020634658744933088
medarxiv,5,"gpt, llm, ehr, electronic health, nlp, notes, models llms",6595,0.0804160417504968,avg_syllables_per_word,readability,2022-11-30,83,42,41,1.9951282814149986,2.0692895417194115,0.03461576548403924,0.00016086836087651134,0.001930420330518136,0.003247148427152957,0.007360199282952627,-0.011178842167434191,0.017673139021740107,0.6590850802502661,0.003117096224757289,0.03740515469708747,0.00037965676981710825,0.004555881237805299,0.02847562747098908,0.04633468192318585,1.080581468416013,0.13161289875002016,0.8226201868659737,1.3385427499660527,2.2063533213948157e-16,0.0032779645856338,0.0393355750276056,0.8857295008434991,monthly_segmented_wls_hac,6,7.722236624881855e-16,0.6590850802502661
medarxiv,5,"gpt, llm, ehr, electronic health, nlp, notes, models llms",6595,0.0804160417504968,clause_depth,syntax,2022-11-30,83,42,41,12.128372148551865,12.003465542823509,0.6836173111432442,0.015730703327671205,0.18876843993205444,-0.031501842618427034,0.113499667669352,-0.253961191250357,0.1909575060135029,0.7813577520395296,-0.03727503050489678,-0.44730036605876133,0.006554931832790778,0.07865918199348934,-0.6014723627660005,-0.2931283693515222,-0.6543139835220391,0.11506318039539407,-0.8798378170970115,-0.42879014994706666,1.2962185045966073e-08,-0.021544327177225573,-0.2585319261267069,0.462819883577299,monthly_segmented_wls_hac,6,2.5924370091932145e-08,0.7813577520395296
medarxiv,5,"gpt, llm, ehr, electronic health, nlp, notes, models llms",6595,0.0804160417504968,dale_chall,readability,2022-11-30,83,42,41,13.465536315960135,14.120999748800877,0.24322211904828267,0.007027764094834864,0.08433316913801836,-0.17408733949116462,0.05961001771557687,-0.2909229742136953,-0.05725170476863395,0.0034954014325578376,0.024711615133599846,0.29653938160319815,0.0027189049437513625,0.03262685932501635,0.23259073732616609,0.3604880258802302,1.2192122277510926,0.1341442935070371,0.9562894124772997,1.4821350430248854,1.001273362430855e-19,0.03173937922843471,0.3808725507412165,0.9404581282902225,monthly_segmented_wls_hac,6,7.008913537015986e-19,0.020634658744933088
medarxiv,5,"gpt, llm, ehr, electronic health, nlp, notes, models llms",6595,0.0804160417504968,em_dash_per_1k_words,punctuation,2022-11-30,83,42,41,0.1357584250486933,0.4064610319507868,0.17296711432655526,-0.0021262881285095043,-0.025515457542114053,-0.1516078416567625,0.05650170641846276,-0.26235118623694953,-0.04086449707657548,0.007291186174868786,0.023173059580742516,0.2780767149689102,0.003273917394645969,0.039287008735751625,0.201074177846837,0.3550792520909834,1.6076854612022493,0.22713571240819375,1.1624994648821896,2.0528714575223095,1.4616201147098593e-12,0.02104677145223301,0.25256125742679614,0.6501537236567354,monthly_segmented_wls_hac,6,1.4616201147098593e-12,0.007291186174868786
medarxiv,5,"gpt, llm, ehr, electronic health, nlp, notes, models llms",6595,0.0804160417504968,emphasis_marker_particularly_per_1k_words,emphasis_markers,2022-11-30,83,42,41,0.15690025494375814,0.5069251574811108,0.1324540367325845,-0.0025303585706606094,-0.030364302847927314,0.18404200706087787,0.1064860066161493,-0.024670565906774772,0.3927545800285305,0.08393068067078019,0.012406575014754777,0.14887890017705732,0.004871317658339209,0.0584558119000705,0.03430550885291914,0.26345229150119553,1.124004249697829,0.4413290326371006,0.2589993457291119,1.9890091536665464,0.010869633270050156,0.009876216444094168,0.11851459732913001,0.5786743619443739,monthly_segmented_wls_hac,6,0.010869633270050156,0.08393068067078019
medarxiv,5,"gpt, llm, ehr, electronic health, nlp, notes, models llms",6595,0.0804160417504968,emphasis_markers_total_per_1k_words,discourse_marker_totals,2022-11-30,83,42,41,0.26463485044608753,0.7206978347444453,0.19024431107898293,-0.0025553129379725916,-0.0306637552556711,0.28403571415200674,0.13616909378714562,0.01714429032920134,0.5509271379748122,0.03698728213951231,0.013016295049792764,0.15619554059751317,0.005381166452833683,0.06457399743400419,0.029630505626864957,0.28276057556816137,0.8210260780553177,0.3394266933280085,0.15574975913242098,1.4863023969782143,0.015569177304314842,0.010460982111820172,0.12553178534184206,0.6176286193186735,monthly_segmented_wls_hac,6,0.015569177304314842,0.03698728213951231
medarxiv,5,"gpt, llm, ehr, electronic health, nlp, notes, models llms",6595,0.0804160417504968,flesch_kincaid_grade,readability,2022-11-30,83,42,41,15.736378092524712,16.496428596811416,0.7893104512638743,0.019465484639910567,0.2335858156789268,-0.24683936644862792,0.15633065403030585,-0.5532474483480274,0.059568715450771526,0.11434594097626034,0.006786888493834187,0.08144266192601024,0.006823047837262453,0.08187657404714944,-0.07903542320640265,0.24192074705842315,0.10318203920346057,0.10373177488787272,-0.10013223957676994,0.3064963179836911,0.3198819940983932,0.026252373133744754,0.315028477604937,0.6341032133263549,monthly_segmented_wls_hac,6,0.3198819940983932,0.2001053967084556
medarxiv,5,"gpt, llm, ehr, electronic health, nlp, notes, models llms",6595,0.0804160417504968,flesch_reading_ease,readability,2022-11-30,83,42,41,19.54580236225035,12.808825143814829,3.834732402810039,-0.09614803734676027,-1.1537764481611232,1.2338860613367104,0.7432633742137662,-0.2229101521222714,2.690682274795692,0.09689581618125773,-0.1848246096586772,-2.2178953159041264,0.03616481662341829,0.4339777994810195,-3.068491802886925,-1.3672988289213281,-0.5783702962634064,0.11317029557603721,-0.8001840755924393,-0.3565565169343734,3.211044725001003e-07,-0.28097264700543745,-3.3716717640652494,0.873499669119123,monthly_segmented_wls_hac,6,7.492437691669006e-07,0.2001053967084556
medarxiv,5,"gpt, llm, ehr, electronic health, nlp, notes, models llms",6595,0.0804160417504968,gunning_fog,readability,2022-11-30,83,42,41,18.958119354045593,19.90514152982935,0.8891996397533098,0.02200492191736741,0.2640590630084089,-0.2147538458345304,0.16987974996945024,-0.5477181557746529,0.11821046410559205,0.20617543288980347,0.009444787675351729,0.11333745210422075,0.007750665442152298,0.09300798530582757,-0.06895819909520129,0.2956331033036428,0.12746007424796515,0.10459741676417089,-0.07755086260980978,0.3324710111057401,0.22300453647745658,0.031449709592719144,0.3773965151126297,0.6812224709676175,monthly_segmented_wls_hac,6,0.26017195922369935,0.28864560604572487
medarxiv,5,"gpt, llm, ehr, electronic health, nlp, notes, models llms",6595,0.0804160417504968,list_of_three_per_1k_words,syntax,2022-11-30,83,42,41,4.888066311719972,5.834315328946269,1.1281527918157013,0.008767573342967449,0.10521088011560939,0.10747542067760696,0.21785438275526092,-0.3195191695227044,0.5344700108779183,0.6217751600478094,0.0222115086116451,0.2665381033397412,0.010075129723369592,0.1209015566804351,0.029571052246088386,0.503505154433394,0.2362606424177371,0.10716771483218204,0.026211921346660293,0.44630936348881395,0.027483028873598474,0.030979081954612547,0.37174898345535057,0.4880795500477161,monthly_segmented_wls_hac,6,0.027483028873598474,0.7813577520395296
medarxiv,5,"gpt, llm, ehr, electronic health, nlp, notes, models llms",6595,0.0804160417504968,marker_verbs_total_per_1k_words,verbs,2022-11-30,83,42,41,0.4153081446439491,1.9195391404986775,0.3097364537308542,0.0014853154297391844,0.017823785156870213,1.1093266767305099,0.41698261180371543,0.29204075759522763,1.9266125958657923,0.007805560546446119,0.015266539502591688,0.18319847403110026,0.01642834304940569,0.1971401165928683,-0.2031961544909216,0.569593102553122,0.5914656535400601,0.6364769603908922,-0.6560291888260886,1.8389604959062085,0.3527437174311083,0.016751854932330872,0.20102225918797045,0.7261310280822963,monthly_segmented_wls_hac,6,0.47032495657481105,0.031222242185784475
medarxiv,5,"gpt, llm, ehr, electronic health, nlp, notes, models llms",6595,0.0804160417504968,marker_words_total_per_1k_words,marker_words,2022-11-30,83,42,41,3.60844640007467,6.653950264995766,0.9539460587951953,0.017875490902901855,0.21450589083482224,0.3837243501563423,0.23989762321841734,-0.08647499135175568,0.8539236916644404,0.10970205078364989,0.09692975487149744,1.1631570584579691,0.012780581999938994,0.15336698399926793,0.8625577698194041,1.4637563470965342,1.2193111421069247,0.1607711280792603,0.9041997310715746,1.5344225531422748,3.346932059983033e-14,0.1148052457743993,1.3776629492927914,0.9083318176424378,monthly_segmented_wls_hac,6,6.693864119966066e-14,0.14626940104486652
medarxiv,5,"gpt, llm, ehr, electronic health, nlp, notes, models llms",6595,0.0804160417504968,smog_index,readability,2022-11-30,83,42,41,16.633089247720335,17.09909289828547,0.6468355437285869,0.015456324138440598,0.18547588966128717,-0.09594770850702705,0.10897983831188077,-0.30954819159831337,0.11765277458425924,0.37863341964240094,-0.006091318612798824,-0.07309582335358589,0.0048489071132192495,0.058186885358630994,-0.18714211865650263,0.04095047194933085,-0.11300526704552433,0.08995622754931089,-0.28931947304217365,0.06330893895112501,0.20903438460762935,0.009365005525641774,0.11238006630770128,0.4231438884699862,monthly_segmented_wls_hac,6,0.26017195922369935,0.44173898958280106
medarxiv,5,"gpt, llm, ehr, electronic health, nlp, notes, models llms",6595,0.0804160417504968,verb_align_per_1k_words,verbs,2022-11-30,83,42,41,0.02839087245360896,0.18664378009236873,0.04910187077047175,0.0005339727519897921,0.006407673023877505,-0.02184187993062131,0.03251374928556942,-0.08556882853033737,0.04188506866909475,0.5017278080707094,0.007371487604401693,0.08845785125282032,0.0013251657347372171,0.015901988816846607,0.05728995317180097,0.11962574933383967,1.8015169252169505,0.3238570866511575,1.1667570353806818,2.436276815053219,2.656459128204975e-08,0.007905460356391485,0.09486552427669782,0.70974559631359,monthly_segmented_wls_hac,6,1.06258365128199e-07,0.5017278080707094
medarxiv,5,"gpt, llm, ehr, electronic health, nlp, notes, models llms",6595,0.0804160417504968,verb_exhibit_per_1k_words,verbs,2022-11-30,83,42,41,0.06067211791487911,0.2710346395321076,0.08288464352636285,0.003052946198512982,0.03663535438215579,0.09468472324284488,0.054832967211404855,-0.012787892491508634,0.2021573389771984,0.0842063556098166,-0.0005800367917301605,-0.006960441500761926,0.0020642817488466594,0.024771380986159913,-0.05551234823363535,0.041591465232111505,-0.08397745595115023,0.2988657480113425,-0.6697543220533816,0.5017994101510811,0.7787202013981028,0.0024729094067828215,0.02967491288139386,0.45141393226421656,monthly_segmented_wls_hac,6,0.7787202013981028,0.1122751408130888
medarxiv,5,"gpt, llm, ehr, electronic health, nlp, notes, models llms",6595,0.0804160417504968,verb_underscore_per_1k_words,verbs,2022-11-30,83,42,41,0.024420306764478292,0.2548965272684856,0.04825769688443831,-0.0009276562936555952,-0.011131875523867142,0.1832466029036293,0.09111232642627205,0.004666443108136076,0.3618267626991225,0.04430260685366871,0.004385511106058253,0.052626133272699036,0.003452381050295937,0.04142857260355125,-0.028573869030261406,0.13382613557565948,1.0905231013971042,0.8584863198664324,-0.5921100855411033,2.773156288335312,0.20398279478983494,0.003457854812402658,0.04149425774883189,0.5101424406577819,monthly_segmented_wls_hac,6,0.4079655895796699,0.08860521370733743
medarxiv,5,"gpt, llm, ehr, electronic health, nlp, notes, models llms",6595,0.0804160417504968,word_across_per_1k_words,marker_words,2022-11-30,83,42,41,0.9632838519011667,2.082791191214108,0.37488141915242595,0.012495459470348273,0.14994551364417927,-0.5085434284224741,0.1581631029197152,-0.8185431101451159,-0.19854374669983238,0.001303036591779904,0.05553723048604517,0.666446765832542,0.007299560918449461,0.08759473102139353,0.4947610930306107,0.8381324386344733,1.777753528940751,0.2336598362741945,1.3197802498433298,2.235726808038172,2.777301473608533e-14,0.06803268995639344,0.8163922794767213,0.8704105402227694,monthly_segmented_wls_hac,6,6.693864119966066e-14,0.005212146367119616
medarxiv,5,"gpt, llm, ehr, electronic health, nlp, notes, models llms",6595,0.0804160417504968,word_particularly_per_1k_words,marker_words,2022-11-30,83,42,41,0.15690025494375814,0.5069251574811108,0.1324540367325845,-0.0025303585706606094,-0.030364302847927314,0.18404200706087787,0.1064860066161493,-0.024670565906774772,0.3927545800285305,0.08393068067078019,0.012406575014754777,0.14887890017705732,0.004871317658339209,0.0584558119000705,0.03430550885291914,0.26345229150119553,1.124004249697829,0.4413290326371006,0.2589993457291119,1.9890091536665464,0.010869633270050156,0.009876216444094168,0.11851459732913001,0.5786743619443739,monthly_segmented_wls_hac,6,0.010869633270050156,0.14626940104486652
medarxiv,5,"gpt, llm, ehr, electronic health, nlp, notes, models llms",6595,0.0804160417504968,word_while_per_1k_words,marker_words,2022-11-30,83,42,41,0.7763380905079215,1.3647941598906759,0.33457609627924667,0.005917171729565964,0.07100606075479157,-0.09014096879351863,0.12795156599593246,-0.34092603814554623,0.16064410055850897,0.48112587492948167,0.019669854054515056,0.23603824865418066,0.005456261761295532,0.0654751411355464,0.10770697202850976,0.3643695252798516,0.7054844959909403,0.19569581289184207,0.32192070272292994,1.0890482892589508,0.00031214623054999876,0.02558702578408102,0.30704430940897226,0.6825826255785261,monthly_segmented_wls_hac,6,0.000416194974066665,0.48112587492948167
medarxiv,6,"retinal, glaucoma, macular, caries, diabetic, ocular, amd",1660,0.0202411871578202,automated_readability_index,readability,2022-11-30,81,40,41,16.24026039190597,17.23671080857747,1.0597109267027855,0.017524195245247363,0.21029034294296836,0.06928511185301647,0.339157127660631,-0.5954628583618203,0.7340330820678532,0.8381298740307894,0.006831764782974373,0.08198117739569248,0.014359391462194945,0.17231269754633932,-0.2557517097951326,0.4197140645865176,0.0773618307879216,0.16260349233396876,-0.2413410141866572,0.39606467576250043,0.6342383883802778,0.024355960028221737,0.29227152033866083,0.3052007256362612,monthly_segmented_wls_hac,6,0.7399447864436574,0.8381298740307894
medarxiv,6,"retinal, glaucoma, macular, caries, diabetic, ocular, amd",1660,0.0202411871578202,avg_syllables_per_word,readability,2022-11-30,81,40,41,1.9922941163136128,2.054749671927068,0.03925003231349193,0.00012521145743520903,0.0015025374892225084,-0.005708070122258473,0.013153465767318075,-0.0314888630262019,0.020072722781684954,0.6643179233173613,0.002871835799548815,0.034462029594585775,0.0004704612593911825,0.00564553511269419,0.023396780773705165,0.04552727841546639,0.8780127700108845,0.1438351710796828,0.5960958346947063,1.1599297053270627,1.0325338051637653e-09,0.002997047256984024,0.03596456708380829,0.6727290790759239,monthly_segmented_wls_hac,6,7.227736636146357e-09,0.7770126265035407
